r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
157946 1 35603 3513 1 901 1 2724 2720.4801662982804 5
95810 5 6375 95428 5 905 5 2778 8679.322903668752 5
175593 13 123206 128753 13 913 13 2772 7019.927376406958 5
58449 41 83740 12042 41 941 41 2805 7679.338291386676 5
168129 43 6723 3137 43 943 43 2787 5237.35327514929 5
274712 55 36228 4754 55 955 55 2803 5722.972374388584 5
293242 64 11438 106778 64 964 64 2785 2476.6362722907443 5
282062 79 10473 85357 79 979 79 2801 2536.2566109735913 5
308276 83 55092 14798 83 983 83 2903 14303.800714281982 5
178993 89 126461 103577 89 989 89 2815 3094.423626268305 5
93214 96 35749 8093 96 996 96 2813 2022.6214092915711 5
3158 103 12971 48306 103 1003 103 2850 5576.875562135922 5
135826 107 10836 48311 107 1007 107 2849 4985.427796411897 5
243072 109 4293 492 109 1009 109 2849 4763.984122798081 5
288304 114 130078 10255 114 1014 114 2865 6117.445740885363 5
105965 123 11420 11894 123 1023 123 2908 10142.293900669656 5
74627 129 6374 2631 129 1029 129 2860 3688.3332363156537 5
262832 132 5782 7348 132 1032 132 2891 7021.207670186956 5
46140 144 11196 18056 144 1044 144 2878 3963.897730990988 5
88032 155 128772 7416 155 1055 155 2927 8537.109380317386 5
3867 165 6800 4379 165 1065 165 2893 3293.309502720361 5
164161 169 9891 10466 169 1069 169 2923 6411.432111316955 5
253447 175 5204 104874 175 1075 175 2906 3694.203813254335 5
324496 193 7828 10050 193 1093 193 2949 6616.496073921224 5
264832 206 10868 65315 206 1106 206 2924 2155.325759172216 5
292497 210 3159 47603 210 1110 210 2990 9557.041876660594 5
202502 219 4742 10284 219 1119 219 2982 7493.078894181532 5
187240 242 95332 7845 242 1142 242 2981 4639.14447887969 5
209337 259 36314 130090 259 1159 259 3014 6511.648748830213 5
86091 265 3520 4736 265 1165 265 3017 6200.357406350502 5
272214 274 98638 109735 274 1174 274 3053 9437.782252186606 5
312121 303 104874 88270 303 1203 303 3046 5124.74762600618 5
115742 305 130752 7688 305 1205 305 3079 8811.731589631689 5
67877 313 10349 10428 313 1213 313 3089 9093.916082626398 5
337452 319 4604 14236 319 1219 319 3154 16167.136264794257 5
141824 345 6156 2849 345 1245 345 3075 3548.347470932369 5
247369 352 12274 43236 352 1252 352 3079 3121.6130769694864 5
63285 361 85456 4101 361 1261 361 3080 2166.88526447524 5
90751 369 36205 8317 369 1269 369 3126 6739.389751977326 5
234953 372 9557 8238 372 1272 372 3113 4877.628873405492 5
301636 388 65717 7665 388 1288 388 3119 3684.847647990305 5
268444 406 4480 7140 406 1306 406 3134 3279.1560374180794 5
35550 411 118263 8328 411 1311 411 3164 6332.060029172198 5
315535 434 15531 6928 434 1334 434 3187 6246.429483465101 5
300831 445 16695 3510 445 1345 445 3179 4065.0649101401204 5
259959 451 5554 2212 451 1351 451 3184 3878.086049485964 5
90334 457 14069 6780 457 1357 457 3183 3047.5994113345027 5
151634 461 115773 48295 461 1361 461 3204 5043.876337832493 5
157947 473 53542 14658 473 1373 473 3212 4676.216938336256 5
313000 481 98608 3172 481 1381 481 3329 17652.253359563052 5
282063 523 3621 100427 523 1423 523 3271 5705.974095090141 5
41182 528 77787 4738 528 1428 528 3272 5246.2975064647535 5
177630 532 11303 127605 532 1432 532 3279 5580.747320258017 5
85190 550 42999 95538 550 1450 550 3290 4765.36499811758 5
54082 558 35998 65519 558 1458 558 3361 12296.06225497441 5
340495 560 67535 87417 560 1460 560 3296 4301.088842141393 5
178994 577 11370 10466 577 1477 577 3297 2343.544939243313 5
280504 580 4146 2637 580 1480 580 3398 14050.146566019204 5
323970 612 8095 88254 612 1512 612 3373 7291.976764924941 5
134010 628 1442 9889 628 1528 628 3443 13784.937186960884 5
188515 637 10246 65495 637 1537 637 3384 5592.668222558001 5
211260 656 87633 96983 656 1556 656 3378 2634.9534022407356 5
212019 660 85098 7673 660 1560 660 3401 4815.283043223728 5
323700 667 11435 17220 667 1567 667 3387 2354.9636067179567 5
55650 669 93806 95426 669 1569 669 3394 2950.1890592937325 5
218405 690 47638 11395 690 1590 690 3453 7552.083955971856 5
