r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
115038 1 91205 130699 1 901 1 2720 2235.389452190442 5
284352 11 50086 6379 11 911 11 2733 2541.9101362591914 5
124481 32 36228 3121 32 932 32 2793 7309.8736363207645 5
328352 42 123637 5435 42 942 42 2759 2034.2867029905892 5
12404 52 10354 43095 52 952 52 2780 3306.44815270682 5
267808 55 7650 7789 55 955 55 2780 2881.779423002402 5
246783 58 100457 95434 58 958 58 2776 2050.5996113361175 5
23434 64 57391 120277 64 964 64 2836 8636.073305201331 5
213030 79 3371 3235 79 979 79 2839 7190.778524105808 5
145599 86 8503 5560 86 986 86 2803 2017.1785110297885 5
24636 89 129266 91439 89 989 89 2837 5727.371576838676 5
116731 104 120233 59986 104 1004 104 3236 51761.2670571234 5
83485 106 101599 129817 106 1006 106 2826 2377.871590103016 5
234978 111 109472 9889 111 1011 111 3209 47641.70324874402 5
114286 149 9557 16356 149 1049 149 2913 7676.987525103543 5
15262 158 4796 11965 158 1058 158 2906 5695.061205474221 5
330740 174 77407 13627 174 1074 174 2905 3624.2644456891235 5
29927 179 91500 47552 179 1079 179 2919 4732.732141255182 5
295442 185 12274 11435 185 1085 185 2910 2932.956746702991 5
253980 187 98598 85728 187 1087 187 2974 10353.696543128688 5
82154 191 109465 51755 191 1091 191 3263 44547.278756739775 5
73468 195 14796 125915 195 1095 195 2918 2693.8534946427358 5
182035 221 5894 7962 221 1121 221 2970 5760.106347800105 5
286651 225 10351 103575 225 1125 225 2947 2544.2202519935468 5
170202 233 6887 4746 233 1133 233 2959 3048.1236695837406 5
34086 248 9521 7097 248 1148 248 2996 5657.108635230999 5
185029 251 4727 130090 251 1151 251 2991 4773.397996906343 5
91402 256 4247 6666 256 1156 256 3019 7550.828117351832 5
283662 265 14478 5768 265 1165 265 2986 2514.561689496334 5
94573 269 80610 48309 269 1169 269 3015 5438.983879272763 5
5059 278 3131 8931 278 1178 278 3000 2637.710131683114 5
230670 284 18521 114707 284 1184 284 3062 9335.267139835632 5
337032 294 35333 92519 294 1194 294 3072 9332.109123129318 5
319737 309 45705 104319 309 1209 309 3065 6679.56188925312 5
77820 312 5455 7795 312 1212 312 3035 2708.3744440799787 5
54117 316 121454 9436 316 1216 316 3077 7269.585566088292 5
216423 320 68840 79958 320 1220 320 3167 17633.06354950606 5
212577 330 62222 7962 330 1230 330 3401 44430.0537823985 5
130468 336 5425 6728 336 1236 336 3185 17798.943129702508 5
184280 365 3116 104810 365 1265 365 3089 2853.909763876955 5
136450 367 7342 129921 367 1267 367 3165 11717.949911859041 5
280524 385 43344 4737 385 1285 385 3458 44751.2943341034 5
51055 390 45449 13183 390 1290 390 3130 4792.897739626483 5
66715 392 85740 7743 392 1292 392 3203 13248.611642780103 5
195370 394 62242 95434 394 1294 394 3453 43067.897349291015 5
314703 399 4249 17906 399 1299 399 3139 4725.9178962764345 5
281000 402 14797 11947 402 1302 402 3170 8091.811606878775 5
284353 419 10169 3375 419 1319 419 3145 3061.9386538694207 5
42431 439 2854 121454 439 1339 439 3164 2901.2290399554117 5
98517 451 14237 125046 451 1351 451 3174 2705.465465122025 5
74076 457 65509 102000 457 1357 457 3240 9959.407043023151 5
269202 468 3169 7103 468 1368 468 3227 7047.939952881643 5
140497 492 9888 10170 492 1392 492 3306 13604.49922737998 5
79250 495 128753 62138 495 1395 495 3568 44738.087920587524 5
238676 497 5586 5794 497 1397 497 3225 3339.8804891658865 5
256652 503 11372 16926 503 1403 503 3264 7243.937310711973 5
271670 511 12656 35941 511 1411 511 3253 4981.162567079951 5
241159 526 36227 13182 526 1426 526 3273 5528.677625990391 5
296812 532 75480 4736 532 1432 532 3582 41887.63186032583 5
54966 536 11414 10457 536 1436 536 3297 7306.971583657847 5
286283 544 109539 7892 544 1444 544 3610 43830.6875950654 5
13068 571 16865 7092 571 1471 571 3302 3712.87308555825 5
18301 588 100504 8509 588 1488 588 3318 3579.132001815678 5
134024 592 62036 6725 592 1492 592 3645 42264.960061697464 5
183603 599 87375 16304 599 1499 599 3357 6933.838807006871 5
335109 606 62001 91485 606 1506 606 3653 41558.03048875031 5
89272 611 7478 111821 611 1511 611 3334 2702.527379283154 5
126540 618 85094 13218 618 1518 618 3375 6806.853918148543 5
22752 634 4744 3700 634 1534 634 3433 11809.2296452804 5
328353 650 7789 18640 650 1550 650 3394 5247.124212354874 5
201780 655 126342 8325 655 1555 655 3399 5214.913281261278 5
59306 664 407 115774 664 1564 664 3414 5963.7544915548815 5
115779 679 7116 117113 679 1579 679 3401 2551.4626405515846 5
277071 700 3118 7685 700 1600 700 3461 7306.527005028777 5
50049 703 85413 127605 703 1603 703 3474 8516.543681499752 5
335642 705 9434 36306 705 1605 705 3458 6302.747198875203 5
196924 707 103953 3353 707 1607 707 3440 3862.5216731234314 5
87392 716 13152 16697 716 1616 716 3441 2910.556814092311 5
94574 725 16704 85432 725 1625 725 3458 3952.076030868334 5
51808 738 104710 7616 738 1638 738 3469 3619.4275785440223 5
208543 741 91502 124638 741 1641 741 3482 4812.666268106754 5
2508 746 1412 58315 746 1646 746 3973 63196.68940470141 5
213751 755 62166 4526 755 1655 755 3741 34279.12938923781 5
268464 757 1875 87375 757 1657 757 3532 8961.059209828605 5
115039 767 100472 4113 767 1667 767 3541 8808.11118369026 5
252772 779 45610 18636 779 1679 779 3510 3685.2891844354954 5
295443 785 7090 103575 785 1685 785 3520 4181.67592120285 5
228593 799 4078 104868 799 1699 799 3527 3342.670667802167 5
279298 821 11845 3121 821 1721 821 3541 2348.587459938163 5
121866 824 5768 11844 824 1724 824 3565 4905.291121901245 5
68554 834 88474 53535 834 1734 834 3559 2995.1284215037244 5
189271 836 11844 109468 836 1736 836 3933 47574.71486702011 5
275548 856 11074 91541 856 1756 856 3586 3523.4278459124303 5
6339 859 17088 130810 859 1759 859 3597 4556.452828164463 5
185030 876 9903 93835 876 1776 876 3622 5517.599695727532 5
314704 883 9890 9560 883 1783 883 3682 11794.817258733512 5
69278 888 11438 12278 888 1788 888 3623 4110.45928513903 5
