r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
150437 2816 7085 7655 2816 3716 2816 5543 3218.8952087180155 5
183796 2818 3371 6922 2818 3718 2818 5543 2886.560367808477 5
166432 2820 4746 6362 2820 3720 2820 5543 2737.0712708655105 5
260862 2822 4870 116365 2822 3722 2822 5542 2382.113032814013 5
71535 2824 130971 10051 2824 3724 2824 5567 5054.193642239055 5
114513 2826 4363 69169 2826 3726 2826 5579 6312.782361804422 5
182246 2828 100493 5476 2828 3728 2828 5562 4078.6611839458697 5
265277 2830 11440 6796 2830 3730 2830 5564 4060.300960094622 5
213972 2832 107164 10054 2832 3732 2832 5585 6288.3287244143885 5
196574 2834 5895 13398 2834 3734 2834 5553 2260.926804222156 5
92032 2836 71159 118263 2836 3736 2836 5616 9495.647406529957 5
135469 2838 130695 91512 2838 3738 2838 5581 5105.243540272471 5
140662 2840 2412 51289 2840 3740 2840 5560 2388.0173302728226 5
31378 2842 4599 10368 2842 3742 2842 5570 3336.148220955296 5
99695 2844 61405 10170 2844 3744 2844 5634 10717.923107460754 5
193545 2846 4796 8313 2846 3746 2846 5589 5157.879628288408 5
53714 2848 46433 100503 2848 3748 2848 5578 3484.785325070722 5
112251 2850 3117 11421 2850 3750 2850 5567 2007.3903217703905 5
282794 2852 75010 93915 2852 3752 2852 6036 58063.678854280646 5
8862 2854 7096 11763 2854 3754 2854 5580 3111.9224552978512 5
171692 2856 14493 4689 2856 3756 2856 5580 2822.919364548323 5
309299 2858 100422 116358 2858 3758 2858 5579 2489.660651638585 5
325162 2860 10165 11403 2860 3760 2860 5625 7782.8386648689975 5
173738 2862 42757 35757 2862 3762 2862 5592 3596.0888210774274 5
116949 2864 5813 47443 2864 3764 2864 5585 2403.2297517774523 5
10695 2866 128911 100424 2866 3766 2866 5600 3972.8517107803154 5
269430 2868 87663 91496 2868 3768 2868 5590 2573.845907669157 5
338772 2870 16692 37445 2870 3770 2870 5620 5909.617969377011 5
27085 2872 100433 100377 2872 3772 2872 5603 3683.8443904544943 5
62852 2874 91501 100424 2874 3774 2874 5610 4254.56111979135 5
55190 2876 2143 6924 2876 3776 2876 5643 8002.068641405157 5
233925 2878 4097 3150 2878 3778 2878 5645 7983.965271968974 5
117657 2880 36220 8038 2880 3780 2880 5615 4083.2202821649526 5
45726 2882 100944 886 2882 3782 2882 5618 4301.564742163296 5
13293 2884 100512 109922 2884 3784 2884 5605 2470.140783999205 5
137946 2886 10053 10466 2886 3786 2886 5616 3554.159196924701 5
16194 2888 100473 36189 2888 3788 2888 5647 7001.180422625174 5
50162 2890 6364 12971 2890 3790 2890 5619 3395.37059184746 5
56605 2892 9039 16098 2892 3792 2892 5614 2521.7033941413038 5
162475 2894 71340 12971 2894 3794 2894 5649 6543.684825068906 5
145128 2896 14015 93818 2896 3796 2896 5651 6498.486662042917 5
52517 2898 12076 3513 2898 3798 2898 5623 2955.2464325387527 5
3976 2900 45755 95086 2900 3800 2900 5888 34558.61057120597 5
97391 2902 7343 10053 2902 3802 2902 5669 7925.250677405064 5
165244 2904 85477 7564 2904 3804 2904 5724 14298.0656565868 5
236288 2906 36076 50072 2906 3806 2906 5641 4126.062594059166 5
290491 2908 7347 71385 2908 3808 2908 5649 4811.022222619077 5
212651 2910 109473 8273 2910 3810 2910 5937 39203.84099612282 5
277854 2912 3512 5433 2912 3812 2912 5674 7418.409174710171 5
275753 2916 11415 11428 2916 3816 2916 5645 3461.272213376954 5
156881 2923 11868 6370 2923 3823 2923 5643 2353.6535628306224 5
160917 2937 91516 11304 2937 3837 2937 5686 5849.316429696024 5
68748 2945 57921 14779 2945 3845 2945 6013 44074.67656205302 5
320358 2956 4476 91535 2956 3856 2956 5678 2616.8313836490747 5
217209 2965 1292 2138 2965 3865 2965 5683 2114.7254194196944 5
188772 2969 53359 13318 2969 3869 2969 5989 38396.887328951656 5
122067 2976 129342 95334 2976 3876 2976 5701 2908.0097905211933 5
199211 2981 1622 5789 2981 3881 2981 5826 17309.980510766483 5
108769 2988 100584 35920 2988 3888 2988 5721 3945.0830585087538 5
322896 2994 5546 774 2994 3894 2994 5787 11080.30158579092 5
40717 2997 35757 83326 2997 3897 2997 5741 5198.922612846155 5
243910 3010 6794 123434 3010 3910 3010 5729 2173.9615029751963 5
47463 3030 7736 3123 3030 3930 3030 5795 7700.37838112752 5
102274 3051 103609 103837 3051 3951 3051 5873 14537.168036388604 5
129923 3059 126052 101175 3059 3959 3059 5778 2244.2231584821093 5
324073 3064 10533 95336 3064 3964 3064 5842 9316.297154526537 5
37983 3079 129539 5581 3079 3979 3079 5852 8757.106053284471 5
274151 3093 44280 7140 3093 3993 3093 5860 7927.443401563915 5
158749 3099 9440 11071 3099 3999 3099 5838 4620.510347084716 5
336255 3126 62027 11436 3126 4026 3126 6181 42532.53484333405 5
334418 3142 45781 44477 3142 4042 3142 5904 7417.71486464354 5
125537 3146 4235 14594 3146 4046 3146 5902 6694.083482299848 5
148963 3171 70360 85477 3171 4071 3171 5950 9453.386721207518 5
268634 3195 3117 2662 3195 4095 3195 5948 6335.297747264939 5
335829 3208 101873 123739 3208 4108 3208 5983 8883.778233614063 5
260863 3225 3378 11418 3225 4125 3225 6022 11548.679678271283 5
98167 3229 48844 75435 3229 4129 3229 6238 37047.41797944763 5
143836 3233 9024 4085 3233 4133 3233 6063 15591.3006562263 5
175723 4615 48748 69639 4615 5515 4615 7398 9844.716851189247 5
85052 4617 11770 36305 4617 5517 4617 7359 5002.802755029042 5
212238 4619 107127 3920 4619 5519 4619 7366 5620.656949569819 5
86253 4622 5895 16926 4622 5522 4622 7357 4100.553089397298 5
104777 4624 114695 3385 4624 5524 4624 7369 5318.248799324918 5
66264 4626 3119 3137 4626 5526 4626 7368 5026.634064443014 5
258725 4628 11419 130911 4628 5528 4628 7349 2514.027796380915 5
320359 4630 35318 4602 4630 5530 4630 7380 5907.476482440623 5
235825 4632 10363 17220 4632 5532 4632 7350 2078.1747822880266 5
294916 4634 130699 5198 4634 5534 4634 7384 5889.95510049723 5
303844 4636 82932 35734 4636 5536 4636 7448 13380.229654017952 5
12560 4638 792 14807 4638 5538 4638 7399 7310.509807331877 5
168928 4642 7655 80609 4642 5542 4642 7375 3876.6828380082106 5
78017 4651 11184 6318 4651 5551 4651 7387 4225.137213967037 5
103723 4658 13423 111714 4658 5558 4658 7406 5702.946578682703 5
186701 4661 14492 85458 4661 5561 4661 7396 4117.714647063092 5
102744 4664 128463 17434 4664 5564 4664 7400 4300.5297423489 5
242139 4666 11868 1559 4666 5566 4666 7409 5154.34736561261 5
96743 4668 8305 117660 4668 5568 4668 7388 2338.761644392761 5
286346 4670 82121 14491 4670 5570 4670 7740 44306.077482329296 5
149824 4672 13183 17216 4672 5572 4672 7409 4346.384832228202 5
269431 4674 4788 20529 4674 5574 4674 7833 55019.393776249475 5
143323 4676 123731 114970 4676 5576 4676 7410 4064.2874534006214 5
204028 4685 130530 10050 4685 5585 4685 7413 3285.2037410329513 5
246933 4691 18476 3515 4691 5591 4691 7421 3507.1780216759016 5
43590 4701 1841 64492 4701 5601 4701 7893 59035.00873912743 5
39924 4706 4740 7846 4706 5606 4706 7450 5257.705014256804 5
207477 4714 7260 93835 4714 5614 4714 7442 3271.460021101391 5
270299 4733 43406 12596 4733 5633 4733 7452 2208.8016206344714 5
306460 4737 18452 39635 4737 5637 4737 7780 41117.962000102336 5
259432 4744 5546 4738 4744 5644 4744 7469 2927.1458821735205 5
8863 4746 85092 91512 4746 5646 4746 7465 2243.5652581123677 5
336735 4759 10100 70343 4759 5659 4759 7480 2444.7871032386224 5
236289 4768 70107 100487 4768 5668 4768 7491 2735.3379682292484 5
90370 4773 10053 68902 4773 5673 4773 7499 3093.7138133830485 5
116950 4778 51777 5470 4778 5678 4778 7502 2798.319381130091 5
184509 4784 14252 126618 4784 5684 4784 7528 5191.721102411841 5
289785 4793 3375 13421 4793 5693 4793 7528 4138.722155610853 5
275754 4822 7085 128727 4822 5722 4822 7545 2748.806570781567 5
270842 4824 93802 130911 4824 5724 4824 7551 3215.3406438527827 5
21373 4833 11861 14486 4833 5733 4833 7569 4200.32475770168 5
132548 4853 5421 5435 4853 5753 4853 7585 3725.257247225228 5
289149 4862 14015 10473 4862 5762 4862 7588 3088.108522613039 5
108770 4865 16909 5429 4865 5765 4865 7587 2626.471387183413 5
69986 4889 9488 7354 4889 5789 4889 7609 2309.3327293665675 5
94788 4896 14779 5830 4896 5796 4896 7625 3478.7925319306237 5
247582 4913 104185 4237 4913 5813 4913 7638 2991.8455261629515 5
187433 4934 4240 8303 4934 5834 4934 7653 2268.480075482888 5
10696 4965 36095 93915 4965 5865 4965 7977 37378.549480065136 5
148230 5089 109472 56805 5089 5989 5089 8437 77716.12157381262 5
116951 5129 5470 111728 5129 6029 5129 8221 46932.71004157682 5
3408 17215 10457 120279 17215 18115 17215 19938 2716.6061775883786 5
286764 17217 1434 14265 17217 18117 17217 19977 7092.487942410015 5
230880 17219 2851 12300 17219 18119 17219 19971 6188.280624450618 5
192922 17221 35757 36032 17221 18121 17221 20045 14784.142795367841 5
11932 17223 1441 15531 17223 18123 17223 19983 7103.813242076405 5
68060 17225 34534 21011 17225 18125 17225 20020 11330.237942807826 5
260864 17228 5546 87633 17228 18128 17228 19953 2894.103610609728 5
14627 17232 14797 130700 17232 18132 17232 19968 4250.8839534455265 5
59521 17237 1570 36306 17237 18137 17237 19979 4954.1525135493 5
100848 17240 7096 2658 17240 18140 17240 19965 2944.1144232950014 5
268014 17244 35331 35947 17244 18144 17244 19972 3242.1473448811157 5
242140 17249 2846 7887 17249 18149 17249 19970 2494.8200929922805 5
199212 17252 85404 4388 17252 18152 17252 19981 3421.6300027997745 5
49712 17254 35915 4492 17254 18154 17254 20003 5860.150533761412 5
39925 17256 78048 35955 17256 18156 17256 20049 11059.501975554647 5
317280 17258 85426 13222 17258 18158 17258 19995 4356.3161011910415 5
158196 17260 7140 3133 17260 18160 17260 20004 5191.029163772829 5
274152 17262 16316 65760 17262 18162 17262 19994 3735.9439451279595 5
133586 17264 4870 8359 17264 18164 17264 20070 12606.740034116425 5
134944 17266 83650 124636 17266 18166 17266 20069 12272.17373228166 5
67483 17268 16303 5834 17268 18168 17268 20052 9962.0964688734 5
175197 17270 121556 7100 17270 18170 17270 20010 4753.322068724812 5
41852 17272 12259 6086 17272 18172 17272 20028 6664.844170820638 5
213973 17274 8233 9440 17274 18174 17274 20000 3012.3464663835402 5
182863 17276 9479 1034 17276 18176 17276 19994 2094.937464160299 5
289150 17278 85471 95437 17278 18178 17278 20023 5280.164330733689 5
155160 17280 35938 35946 17280 18180 17280 19998 2138.3101728458655 5
264498 17282 3616 104777 17282 18182 17282 20003 2444.612266385011 5
179243 17284 129396 130530 17284 18184 17284 20051 8019.114780222654 5
293507 17286 7097 9903 17286 18186 17286 20013 3139.165974622795 5
13980 17288 7753 17069 17288 18188 17288 20074 10289.384447192606 5
22941 17295 5549 85428 17295 18195 17295 20062 8001.421346519517 5
85249 17303 103577 5833 17303 18203 17303 20098 11357.342194068295 5
199894 17305 35997 85482 17305 18205 17305 20085 9562.07844847212 5
117658 17307 42757 128008 17307 18207 17307 20076 8233.613176668958 5
275755 17314 2653 43464 17314 18214 17314 20071 6734.354943986857 5
292008 17316 91492 8933 17316 18216 17316 20082 7882.967611986136 5
289786 17319 4605 2810 17319 18219 17319 20095 9029.052868300461 5
251820 17330 95538 35984 17330 18230 17330 20117 10342.262841833806 5
215173 17334 4677 100369 17334 18234 17334 20111 9136.412907971324 5
