r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
69929 6 10422 117658 6 906 6 2726 2357.18959030965 5
332345 8 16912 85468 8 908 8 2772 7675.273478776138 5
258660 13 4241 2663 13 913 13 2787 8804.393978501563 5
86200 15 62086 87633 15 915 15 3078 43494.404990945164 5
64053 19 54865 42274 19 919 19 2744 2945.679242627279 5
66205 22 123396 10171 22 922 22 2753 3620.357313882271 5
45681 28 103759 65738 28 928 28 2764 4215.418672833852 5
59444 36 3135 4736 36 936 36 2778 5036.232463720037 5
184431 47 4732 8529 47 947 47 2813 7865.4969808815395 5
28089 58 9889 12656 58 958 58 2824 7841.231046990737 5
216564 67 105053 1939 67 967 67 2894 15139.007841097959 5
16125 87 85488 7671 87 987 87 2826 4589.932234259489 5
137299 109 128869 5568 109 1009 109 2841 3820.1502936434376 5
126672 114 3888 47569 114 1014 114 2832 2145.6859857018144 5
37369 123 100444 18352 123 1023 123 2842 2212.1551893473325 5
5850 130 5425 8236 130 1030 130 2881 6009.685834049854 5
194206 136 62242 14389 136 1036 136 3158 38634.085235289924 5
305181 153 5548 11441 153 1053 153 2894 4913.5737480576245 5
263778 162 2851 2151 162 1062 162 2894 3811.894371210113 5
86796 164 4740 3131 164 1064 164 2887 2686.93643914416 5
305745 174 120322 104606 174 1074 174 2970 11457.885518836629 5
158091 186 10048 9562 186 1086 186 2954 8070.431355615371 5
39844 188 124638 87186 188 1088 188 2908 2345.1184177709533 5
63477 192 120305 43485 192 1092 192 2932 4781.300518656502 5
194910 196 6792 11753 196 1096 196 2918 2598.1626518473126 5
248165 204 5430 121077 204 1104 204 3045 16903.194236316314 5
66852 214 5394 1569 214 1114 214 3024 13081.689190666744 5
61615 235 3129 8306 235 1135 235 2961 3099.856077444407 5
319774 244 9488 95359 244 1144 244 3001 6764.586999131084 5
22885 251 11272 120301 251 1151 251 3017 7862.802965806862 5
74728 262 11435 57140 262 1162 262 2987 2944.298456142587 5
256775 271 130810 5439 271 1171 271 3026 6495.227979494686 5
238792 274 130699 62072 274 1174 274 3312 40491.545842276915 5
206085 276 35768 36304 276 1176 276 3008 3818.1735975988827 5
58633 282 130810 48306 282 1182 282 3029 5620.9377441829 5
185161 286 85368 5420 286 1186 286 3059 8646.629174481164 5
311538 294 2773 11670 294 1194 294 3078 10046.43578412577 5
188705 303 88244 57426 303 1203 303 3036 3952.7078287348886 5
361 309 103944 9888 309 1209 309 3042 3892.1097109906177 5
134124 324 5194 1557 324 1224 324 3120 11490.408915963604 5
296931 341 14793 11509 341 1241 341 3079 4522.9489497916375 5
324629 348 11509 5549 348 1248 348 3090 5035.217688175869 5
213149 359 6796 2810 359 1259 359 3132 8657.922402327793 5
96653 366 3125 5454 366 1266 366 3086 2373.1696566736996 5
316701 370 6940 11759 370 1270 370 3151 9677.023557633356 5
160254 373 16697 11846 373 1273 373 3102 3450.14296621747 5
41342 375 4391 5454 375 1275 375 3161 10300.92266940469 5
213868 391 7831 7100 391 1291 391 3154 7504.294721990207 5
95941 394 2848 10040 394 1294 394 3114 2319.174377219838 5
121992 407 8089 14929 407 1307 407 3161 6376.185938221503 5
102214 410 5546 6792 410 1310 410 3151 4800.076453459489 5
277773 418 96982 8326 418 1318 418 3170 6147.082483642104 5
252319 424 7664 7688 424 1324 424 3171 5567.029369899169 5
71445 437 11845 3134 437 1337 437 3188 6006.810112529608 5
126673 439 3520 91552 439 1339 439 3190 6084.933611488006 5
230017 458 85101 104811 458 1358 458 3182 2774.795234627423 5
116883 464 3138 123435 464 1364 464 3186 2619.5086247408194 5
243839 469 4780 99196 469 1369 469 3208 4651.611774926945 5
224903 477 3115 25830 477 1377 477 3641 55660.278681595264 5
286740 491 2651 8316 491 1391 491 3211 2343.531566121909 5
322804 503 2983 7883 503 1403 503 3271 8133.149902463082 5
167609 511 91492 7100 511 1411 511 3253 5008.005582307711 5
30609 522 14004 8069 522 1422 522 3241 2218.392920493366 5
17312 528 5471 62114 528 1428 528 3608 45585.096953137036 5
45084 538 96983 7656 538 1438 538 3272 3975.774824838506 5
16643 547 130752 1936 547 1447 547 3337 10707.216588478774 5
234499 568 2040 45560 568 1468 568 3389 14435.12521674609 5
62788 571 3116 5509 571 1471 571 3409 16505.019469818595 5
260808 573 109465 37224 573 1473 573 3516 29145.576068151404 5
281673 601 5548 643 601 1501 601 3337 4230.990266914151 5
78664 608 3514 121454 608 1508 608 3349 4863.0144518489205 5
126060 610 9366 3509 610 1510 610 3345 4134.516870764535 5
48926 619 46085 13196 619 1519 619 3363 5219.543729316511 5
283811 635 1412 14247 635 1535 635 3440 12584.471849015888 5
326448 650 66421 66153 650 1550 650 3404 6443.416269587264 5
228711 655 14007 1557 655 1555 655 3416 7244.337402526857 5
310692 663 5195 2984 663 1563 663 3454 10911.752532847398 5
176053 667 8089 85098 667 1567 667 3418 6085.757024158883 5
259331 683 121555 8933 683 1583 683 3437 6474.166748250425 5
30072 698 5928 13210 698 1598 698 3422 2849.9770085258406 5
24141 704 15673 14793 704 1604 704 3442 4530.771523798847 5
311539 731 1563 5559 731 1631 731 3540 12981.966181798702 5
23538 733 2671 6728 733 1633 733 3648 25749.61360188964 5
53137 741 5579 14590 741 1641 741 3470 3364.7432326069384 5
222500 746 2973 10461 746 1646 746 3483 4381.566775288988 5
98998 753 7880 130107 753 1653 753 3487 4036.704518298692 5
143792 755 35780 65222 755 1655 755 3516 7250.078260754055 5
292646 760 4738 13216 760 1660 760 3504 5176.851608517497 5
312271 762 130441 17173 762 1662 762 3530 8052.349081551511 5
249242 771 3513 5209 771 1671 771 3494 2677.6918815608283 5
135437 777 14658 35753 777 1677 777 3523 5462.7932673316145 5
8036 781 7798 107199 781 1681 781 3499 2130.696208761904 5
100436 789 16531 2491 789 1689 789 3519 3557.1954240992013 5
94711 798 14793 16055 798 1698 798 3555 6726.6401381104415 5
84311 809 87663 85118 809 1709 809 3536 3185.40907367597 5
98068 815 7752 16775 815 1715 815 3569 6378.578991353051 5
119622 831 33517 9456 831 1731 831 3828 35607.97407940402 5
146973 849 10280 100427 849 1749 849 3598 5859.781127278945 5
334895 862 7808 5456 862 1762 862 3615 6350.4999122371155 5
138483 865 10047 11766 865 1765 865 3606 4839.1133391877875 5
188706 873 86217 4100 873 1773 873 3613 4685.470897469014 5
107549 878 10474 3235 878 1778 878 3624 5516.054609070628 5
186617 886 123746 51781 886 1786 886 3664 9302.385996270983 5
129217 889 70411 7885 889 1789 889 3631 4974.386791689072 5
274878 895 105013 36184 895 1795 895 3634 4625.933480391192 5
110768 904 53360 3845 904 1804 904 3891 34429.44495825088 5
84969 906 3130 6084 906 1806 906 3630 2821.493912375058 5
309217 910 8240 47432 910 1810 910 3683 8704.111856781734 5
123214 914 4740 123435 914 1814 914 3633 2274.5781827347673 5
160832 916 100495 8313 916 1816 916 3655 4613.599817889507 5
139177 923 9488 7101 923 1823 923 3692 8163.938421345778 5
198359 931 10171 2830 931 1831 931 3665 4022.164890564906 5
242634 936 62172 3158 936 1836 936 4040 48422.19547872213 5
10054 966 58634 8311 966 1866 966 3698 3760.6971169982917 5
43472 968 14121 8234 968 1868 968 3722 6379.317804237867 5
146321 976 80635 10058 976 1876 976 3722 5508.982944246765 5
89396 981 100358 103577 981 1881 981 3736 6538.100115039866 5
18419 998 6367 7415 998 1898 998 3759 7280.956565909325 5
133494 1007 35757 6797 1007 1907 1007 3732 2949.4338740749727 5
103159 1013 62236 119069 1013 1913 1013 4090 45123.44201851265 5
88148 1019 123752 5547 1019 1919 1019 3793 8842.711234870216 5
338348 1026 10469 8238 1026 1926 1026 3772 5437.199763808096 5
25538 1040 15359 88270 1040 1940 1040 3850 13140.202257741208 5
285149 1045 18056 7341 1045 1945 1045 3782 4375.009555433949 5
4230 1047 62222 129306 1047 1947 1047 4433 82316.31623457822 5
46329 1055 88474 12215 1055 1955 1055 3788 3852.0000245074916 5
118946 1062 104710 53532 1062 1962 1062 3786 2790.5476059916386 5
327836 1066 12241 117116 1066 1966 1066 3828 7403.578042148894 5
183205 1079 5548 123193 1079 1979 1079 3819 4694.532862702594 5
54270 1093 4235 7684 1093 1993 1093 3882 10671.488238080732 5
184432 1100 8089 3124 1100 2000 1100 3837 4359.6109252988235 5
264863 1105 4724 3512 1105 2005 1105 3852 5600.3889007890275 5
149439 1108 3137 5477 1108 2008 1108 3872 7655.4648672929825 5
208671 1114 7096 7973 1114 2014 1114 3848 3996.999030874441 5
67985 1130 16911 4480 1130 2030 1130 3885 6547.681980427153 5
30610 1133 17008 62145 1133 2033 1133 4185 42151.82827260398 5
220367 1151 11509 36309 1151 2051 1151 3926 8991.040871608388 5
269351 1155 11437 4610 1155 2055 1155 3935 9513.334317482242 5
324630 1164 3116 11402 1164 2064 1164 3905 4870.6568622794775 5
8778 1187 74049 77413 1187 2087 1187 3913 3055.336656603072 5
158092 1206 120263 14807 1206 2106 1206 3933 3208.3776819017075 5
322805 1215 6885 1864 1215 2115 1215 3987 8547.315048428798 5
213869 1225 8325 95112 1225 2125 1225 4001 9109.030588198337 5
254080 1235 35778 88286 1235 2135 1235 3972 4341.407981328605 5
264432 1242 104716 11070 1242 2142 1242 4064 14544.407909625996 5
55111 1255 95344 6085 1255 2155 1255 4006 6114.931719327949 5
13915 1262 5418 62217 1262 2162 1262 4333 44427.921419720995 5
271754 1279 87414 109468 1279 2179 1279 4324 41389.210845858615 5
79372 1282 5430 51287 1282 2182 1282 4021 4576.375882691337 5
78665 1290 103790 62123 1290 2190 1290 4351 43202.190979859006 5
103650 1294 5573 8298 1294 2194 1294 4046 6163.096293207039 5
3321 1301 16305 109582 1301 2201 1301 4370 44160.41816325677 5
168274 1305 14797 2653 1305 2205 1305 4046 4866.901931291165 5
159107 1308 15495 313 1308 2208 1308 4107 11812.937149079313 5
274879 1310 100620 44343 1310 2210 1310 4310 35991.26306207434 5
176054 1314 5549 7665 1314 2214 1314 4041 3177.5592511229715 5
258661 1317 4101 11845 1317 2217 1317 4052 4085.5298748263285 5
84970 1328 4741 87409 1328 2228 1328 4067 4606.4275862183285 5
53138 1341 3131 2854 1341 2241 1341 4086 5356.773540865896 5
155661 1343 46085 62167 1343 2243 1343 4402 43033.42302414118 5
57215 1347 2143 42999 1347 2247 1347 4076 3386.060940371152 5
22127 1358 104045 7090 1358 2258 1358 4145 10424.704506001457 5
