r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
28830 3 50064 10469 3 903 3 2768 7772.833510534565 5
140777 11 129004 6736 11 911 11 2748 4434.896817817551 5
257046 15 14793 96619 15 915 15 2748 3875.4599884921904 5
204923 20 36237 3703 20 920 20 2810 10687.561345318803 5
309810 24 5193 11947 24 924 24 2794 8389.336900074151 5
275979 31 1826 70620 31 931 31 2824 11062.805298466126 5
13493 36 51777 15496 36 936 36 2762 3060.213776968601 5
82458 54 3123 4677 54 954 54 2823 8258.722581770517 5
22433 73 7886 5469 73 973 73 2801 3261.6103543804747 5
234719 81 13219 130333 81 981 81 2843 7321.191219301466 5
339467 83 86199 3519 83 983 83 2831 5759.75293136966 5
6731 101 9521 87370 101 1001 101 2875 8868.184336129305 5
212381 107 47621 7086 107 1007 107 2870 7501.984633715824 5
83886 121 5773 13210 121 1021 121 2855 4031.5248047937066 5
17652 129 100355 15187 129 1029 129 2880 6065.1973470631465 5
278065 132 5865 11300 132 1032 132 2873 4826.840805270145 5
316421 144 96982 5575 144 1044 144 2897 6351.742216905114 5
171343 159 130823 3179 159 1059 159 2991 15732.903593335099 5
213402 162 91399 121556 162 1062 162 2900 4541.266601636002 5
38734 168 11840 6367 168 1068 168 2931 7558.088784073284 5
142853 170 12970 6215 170 1070 170 2941 8420.809087627804 5
179450 180 36240 2848 180 1080 180 2952 8611.879469974476 5
18713 185 47623 8934 185 1085 185 2906 2488.9721374640276 5
78976 200 11372 95356 200 1100 200 2925 2955.006056786761 5
132253 212 10170 128753 212 1112 212 2983 8503.872930430618 5
316917 216 7085 4748 216 1116 216 2950 3984.2699427384523 5
275176 228 127266 17180 228 1128 228 3001 8660.384185447043 5
28229 243 7087 9889 243 1143 243 2981 4457.674800997474 5
80273 252 11194 4075 252 1152 252 2970 2055.513146510087 5
214173 254 36189 7685 254 1154 254 3030 9085.608780330504 5
98384 259 3505 2813 259 1159 259 3061 12142.066161450799 5
295759 270 100503 9554 270 1170 270 3010 4715.1634086514705 5
338091 291 7797 10421 291 1191 291 3051 7095.2108600324145 5
123491 308 111707 95332 308 1208 308 3091 9957.711727707 5
163361 335 117811 95423 335 1235 335 3059 2814.218266387957 5
125723 348 11370 8088 348 1248 348 3093 5323.923571999378 5
266057 354 130810 12974 354 1254 354 3076 2625.6628104933707 5
2662 361 62239 39932 361 1261 361 3245 22009.700370851475 5
260335 369 4100 2656 369 1269 369 3093 2857.4816380341313 5
199423 386 18639 104780 386 1286 386 3110 2773.4351996060154 5
307941 395 39952 103607 395 1295 395 3113 2045.6054560697396 5
108417 406 74138 96619 406 1306 406 3139 3877.0862569266756 5
250413 409 87376 36212 409 1309 409 3140 3702.6009164391367 5
329293 423 11304 7794 423 1323 423 3186 7544.671698427333 5
332567 431 5548 35754 431 1331 431 3166 4170.974536606664 5
208246 433 107115 3376 433 1333 433 3153 2391.5213351198345 5
196695 452 123637 127605 452 1352 452 3192 4783.930429626563 5
10312 471 33980 130530 471 1371 471 3523 42209.64826456944 5
147945 494 7655 8832 494 1394 494 3250 6647.73269727713 5
258849 497 14796 102938 497 1397 497 3233 4245.29967788808 5
284698 508 91499 3145 508 1408 508 3282 8861.387708102628 5
227169 512 8850 7854 512 1412 512 3252 4723.649489539724 5
279112 519 129817 87447 519 1419 519 3259 4725.4707970692825 5
78198 527 9889 123724 527 1427 527 3249 2605.144601641609 5
21589 530 4732 11428 530 1430 530 3269 4594.390833126693 5
220002 555 6154 2155 555 1455 555 3272 2037.898540332927 5
308733 564 94164 2509 564 1464 564 3354 10782.440152333154 5
221377 577 3513 14799 577 1477 577 3310 3954.5669085954505 5
52229 588 8239 65770 588 1488 588 3344 6673.559501067139 5
319248 600 12091 6081 600 1500 600 3350 5938.176547615196 5
124951 606 58696 77411 606 1506 606 3355 5781.70122528633 5
131604 618 7671 85468 618 1518 618 3337 2239.455599508642 5
269643 620 6374 88270 620 1520 620 3389 8238.78584358418 5
225179 628 99954 8738 628 1528 628 3349 2481.840261356185 5
164452 631 71784 91512 631 1531 631 3397 7858.549485582339 5
216818 643 3122 1397 643 1543 643 3379 4206.25643793431 5
58961 654 14779 48529 654 1554 654 3395 4825.457906568882 5
225846 661 117361 66159 661 1561 661 3423 7383.103946846798 5
257047 682 7829 65758 682 1582 682 3420 4460.778670731838 5
214744 700 3115 70349 700 1600 700 3421 2430.1708148596235 5
254328 705 51781 8087 705 1605 705 3458 6303.7786552284 5
336370 709 126596 3616 709 1609 709 3806 47553.184141393314 5
170710 720 75498 45664 720 1620 720 3468 5754.290995349634 5
89014 727 8216 6728 727 1627 727 3585 18858.560630678996 5
32904 732 14795 11509 732 1632 732 3469 4410.807444356414 5
217308 739 131230 12092 739 1639 739 3492 6334.09129713545 5
263282 750 88270 4756 750 1650 750 3497 5588.936087840106 5
66402 755 91519 85392 755 1655 755 3513 6891.648567278594 5
103909 765 3145 1710 765 1665 765 3577 13400.93720777418 5
16363 772 11304 6725 772 1672 772 3520 5667.783005678718 5
316918 794 17172 3863 794 1694 794 3542 5676.672552113284 5
112415 808 7978 5559 808 1708 808 3544 4299.462838225555 5
199424 814 3508 5550 814 1714 814 3544 3503.5003937661977 5
157644 822 100433 126844 822 1722 822 3561 4560.914153160514 5
58123 825 11840 62122 825 1725 825 3905 45559.3471749773 5
117152 835 13774 127645 835 1735 835 3619 9977.966290872873 5
239675 846 65527 87336 846 1746 846 3598 6152.531781070546 5
52752 851 91524 87621 851 1751 851 3581 3563.395892038623 5
32234 866 16303 58672 866 1766 866 3623 6796.341928972867 5
107685 872 77410 4103 872 1772 872 3627 6591.281943925666 5
