r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
182467 4 3354 123956 4 904 4 2761 6738.98296785268 5
41681 17 16868 3147 17 917 17 2790 8704.126455201074 5
202880 25 11304 8316 25 925 25 2757 3743.337624862167 5
227203 28 17175 10169 28 928 28 2788 7110.832215405607 5
201440 53 8551 6887 53 953 53 2801 5701.0178614009155 5
257084 61 10352 18201 61 961 61 2844 9886.11975062668 5
275218 74 5924 4789 74 974 74 2815 4836.904723875024 5
183349 84 109473 57521 84 984 84 2884 11888.292384998249 5
10874 89 100418 7680 89 989 89 2852 7464.024648482975 5
214759 98 8321 8238 98 998 98 2842 5229.654527966293 5
205696 103 11670 3131 103 1003 103 2894 10821.91039545606 5
285459 110 10098 11304 110 1010 110 2856 5408.877842020476 5
54645 117 7104 3364 117 1017 117 2848 3679.763499686421 5
92936 124 2651 11841 124 1024 124 2877 6262.674109523052 5
306060 141 9693 8334 141 1041 141 2887 5474.475390890208 5
11442 159 70345 62115 159 1059 159 3228 44186.4394036805 5
264990 165 119070 8312 165 1065 165 2919 6476.09123265993 5
212409 167 5198 17171 167 1067 167 2933 7909.238353384233 5
173246 178 127605 127645 178 1078 178 2903 2930.624623469481 5
111988 202 35961 10039 202 1102 202 2982 9561.31280008312 5
336876 213 24516 3123 213 1113 213 3287 44831.46614261929 5
112439 223 5767 65529 223 1123 223 2968 5364.417839376267 5
273694 230 11370 9558 230 1130 230 2985 6579.414238033947 5
46641 236 11845 6736 236 1136 236 2962 3025.7053494063207 5
58983 240 3756 11885 240 1140 240 2970 3499.7066930385754 5
52790 250 7688 3758 250 1150 250 2975 2932.666002153729 5
75919 271 96909 95541 271 1171 271 3085 13569.905495939087 5
318282 279 8322 78272 279 1179 279 3038 7050.014044686004 5
84571 282 16772 16827 282 1182 282 3016 4049.751435453953 5
332599 295 9110 3146 295 1195 295 3045 5945.746608616925 5
108978 309 77814 6736 309 1209 309 3070 7307.742979254397 5
298579 311 7644 100360 311 1211 311 3067 6718.16293954724 5
179481 335 2642 7750 335 1235 335 3071 4205.130990033097 5
141522 344 17647 5439 344 1244 344 3103 6961.887492451734 5
336384 349 62237 9902 349 1249 349 3415 43896.74691367588 5
73809 356 111706 6801 356 1256 356 3129 8687.276549359398 5
305341 372 62145 95434 372 1272 372 3432 43163.73661797527 5
193068 383 3526 66431 383 1283 383 3150 8021.273932563231 5
206985 391 95431 125133 391 1291 391 3191 11960.515027825139 5
165403 402 9432 14120 402 1302 402 3159 6839.746185543816 5
284032 404 5895 7201 404 1304 404 3194 10762.519732964049 5
103932 412 3617 5470 412 1312 412 3154 5037.620296887112 5
28854 421 15192 42274 421 1321 421 3154 3881.7295561363417 5
325683 432 87335 10054 432 1332 432 3177 5294.705711913647 5
82489 439 121556 7838 439 1339 439 3177 4456.788928373038 5
270567 454 14797 47623 454 1354 454 3213 6997.266506886825 5
23151 457 100521 3137 457 1357 457 3215 6846.924747160962 5
229539 463 85092 4101 463 1363 463 3199 4255.9248346013155 5
116352 472 2637 128895 472 1372 472 3246 8824.430217893741 5
110462 474 96984 8070 474 1374 474 3227 6342.118964192829 5
74938 481 3134 11438 481 1381 481 3212 3689.6494159808212 5
20134 501 36313 11929 501 1401 501 3227 3093.867273866234 5
125742 517 16993 4749 517 1417 517 3251 4007.8998057781932 5
228276 532 9835 2656 532 1432 532 3276 5190.0131747006035 5
333139 535 1393 4742 535 1435 535 3253 2092.6986968169267 5
264081 540 88255 3520 540 1440 540 3297 6749.2388314846185 5
95602 560 130530 98878 560 1460 560 3299 4666.5690986213585 5
273155 565 11449 2950 565 1465 565 3305 4771.403589614751 5
64937 581 128869 7782 581 1481 581 3298 2026.1371386308347 5
304106 596 35750 95434 596 1496 596 3331 4184.977733663796 5
16389 620 14658 8024 620 1520 620 3379 6984.4706957815015 5
180618 629 5193 3140 629 1529 629 3385 6629.480813808347 5
170743 648 12076 95541 648 1548 648 3368 2384.2923220400844 5
139452 664 86226 11302 664 1564 664 3420 6704.902866968518 5
146006 677 130810 10460 677 1577 677 3429 6173.908187624208 5
301301 688 4844 8038 688 1588 688 3436 5706.787765137412 5
318245 696 104753 3123 696 1596 696 3429 3944.77930840884 5
204248 699 16926 3121 699 1599 699 3478 9414.688970294126 5
166033 708 18627 100502 708 1608 708 3451 5135.21847257043 5
46642 725 88244 7978 725 1625 725 3450 2884.6517821084776 5
81034 727 3117 6801 727 1627 727 3485 6921.598371889242 5
200761 735 85092 13210 735 1635 735 3467 3821.6953076239442 5
3644 748 125218 6736 748 1648 748 3473 2981.5992991460294 5
331752 759 4689 12135 759 1659 759 3488 3438.251075253986 5
300541 762 128455 78630 762 1662 762 3482 2363.0786956011734 5
192519 764 5440 12730 764 1664 764 3488 2789.2823873581406 5
204954 766 9434 11439 766 1666 766 3520 6428.107683887893 5
145336 768 65718 10054 768 1668 768 3510 4981.745458339445 5
