r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
152660 20 11943 9554 20 920 20 2751 3645.615694194862 5
141613 35 4739 7887 35 935 35 2754 2261.5801874465337 5
81570 44 7844 9439 44 944 44 2790 5470.269904050523 5
18072 50 9888 11394 50 950 50 2819 8193.317574820974 5
52868 63 108625 126342 63 963 63 2790 3186.671159246705 5
122831 73 103926 61086 73 973 73 2832 7063.666651578268 5
263407 85 86202 12854 85 985 85 2873 10440.165089555188 5
309860 89 109467 104033 89 989 89 3102 37514.40110613183 5
290791 97 4238 95428 97 997 97 2822 2886.3690992261872 5
58229 107 109717 95426 107 1007 107 2853 5424.773229178979 5
226557 111 16907 7659 111 1011 111 2847 4307.301738237595 5
202374 117 5416 11509 117 1017 117 2852 4094.453042301791 5
680 120 74143 91492 120 1020 120 2848 3343.8411832085376 5
105027 133 85092 5586 133 1033 133 2917 10031.92930397836 5
87195 146 96983 11509 146 1046 146 2884 4556.760072772987 5
265489 150 91507 3148 150 1050 150 2932 9808.813250006639 5
299416 162 38803 1940 162 1062 162 3260 47749.38640914841 5
62476 170 109626 6725 170 1070 170 3226 42637.67791850093 5
112519 173 4730 11386 173 1073 173 2926 6250.940039066704 5
160065 176 3617 4740 176 1076 176 2918 5012.597716812428 5
338536 182 36061 36301 182 1082 182 2958 9055.831886848318 5
269772 186 4726 111730 186 1086 186 3265 45369.85658293953 5
286528 188 5425 11509 188 1088 188 2909 2480.247034974546 5
181289 190 11376 4736 190 1090 190 2918 3319.225925635274 5
285542 201 10421 65472 201 1101 201 2918 2003.626889481598 5
80390 203 5865 40779 203 1103 203 2928 2917.632165704613 5
93695 207 9837 6798 207 1107 207 2957 5993.746070639764 5
82566 209 129817 3118 209 1109 209 2931 2607.637290991914 5
126343 236 55852 6887 236 1136 236 2967 3696.550121424176 5
29697 239 3616 35958 239 1139 239 3069 15496.878944509002 5
99249 244 9889 88266 244 1144 244 2983 4576.036691157074 5
9767 253 62170 6802 253 1153 253 3351 47688.01530739587 5
97073 263 95549 85435 263 1163 263 3002 4615.012603328478 5
275329 277 62222 100463 277 1177 277 3358 45683.67056789078 5
337611 282 130911 130628 282 1182 282 3021 4564.513388411466 5
69073 288 10588 3124 288 1188 288 3103 13777.751588159592 5
303364 297 14796 14750 297 1197 297 3017 2351.377058543814 5
170851 299 5194 4747 299 1199 299 3038 4603.77561876249 5
24445 304 91512 35762 304 1204 304 3051 5531.839495474475 5
116478 311 125744 36315 311 1211 311 3079 8099.949731357501 5
19459 324 18597 5622 324 1224 324 3042 2099.6978719818676 5
291561 327 11197 4101 327 1227 327 3053 3091.0540204125095 5
207796 345 128340 53574 345 1245 345 3079 4011.082189634116 5
84026 350 3619 5454 350 1250 350 3099 5845.6584974309035 5
3721 353 11843 87444 353 1253 353 3113 7154.55756927877 5
188365 359 129215 2802 359 1259 359 3087 3314.383325139527 5
279161 371 62157 14488 371 1271 371 3437 43885.50314910945 5
288878 380 105013 86134 380 1280 380 3156 9002.153382312765 5
212450 383 4730 83346 383 1283 383 3158 8950.898295899628 5
220685 389 16580 18523 389 1289 389 3146 6814.855970151449 5
222906 398 128753 6081 398 1298 398 3127 3444.301113468112 5
208325 409 86213 87344 409 1309 409 3141 3770.270476171318 5
144778 415 62245 8303 415 1315 415 3478 43556.736191708784 5
148474 417 14808 93821 417 1317 417 3196 9365.694334873275 5
59850 423 2810 15624 423 1323 423 3198 8940.93402363912 5
223591 426 62242 131090 426 1326 426 3504 45323.360675862554 5
273232 434 16531 105052 434 1334 434 3202 8114.4937206152335 5
258358 440 7882 36189 440 1340 440 3176 4304.210817394164 5
129626 455 95437 10162 455 1355 455 3200 5373.083848314708 5
101896 464 10361 6801 464 1364 464 3210 5411.244331412789 5
128761 469 11414 8316 469 1369 469 3209 4721.201593932669 5
220104 476 5194 130813 476 1376 476 3198 2541.093988575011 5
69694 482 4871 7797 482 1382 482 3232 5959.98171744978 5
301418 484 11199 124990 484 1384 484 3223 4592.2330385541845 5
40977 500 85092 11428 500 1400 500 3234 4055.612324466908 5
308070 512 8022 12741 512 1412 512 3342 15543.253607425899 5
82023 517 85092 64492 517 1417 517 3773 66667.43598377467 5
26 531 2653 8302 531 1431 531 3274 5139.803872007868 5
23239 533 124814 11509 533 1433 533 3269 4305.256962993442 5
45953 539 3303 11428 539 1439 539 3266 3227.3239795384825 5
141614 545 88267 12072 545 1445 545 3269 2873.053245597265 5
146062 547 12765 11378 547 1447 547 3284 4390.668628180487 5
166655 570 128869 117113 570 1470 570 3325 6516.777830534754 5
322479 575 5198 14252 575 1475 575 3406 15701.172194023715 5
89713 604 35777 6795 604 1504 604 3338 4004.323617142242 5
83252 610 3616 128135 610 1510 610 3350 4755.233671257928 5
60596 624 16581 15518 624 1524 624 3381 6820.541221479562 5
154023 641 62236 3512 641 1541 641 3737 47516.16203443095 5
102935 650 91534 64515 650 1550 650 3420 8377.31305628319 5
75006 665 100541 109603 665 1565 665 3709 41167.16621850988 5
333225 686 10697 70364 686 1586 686 3409 2663.1432655222975 5
130955 688 5421 7807 688 1588 688 3445 6768.804488641323 5
339974 711 33517 11843 711 1611 711 3780 44259.7860380057 5
12219 713 1471 104027 713 1613 713 3550 16436.989912198584 5
193853 732 85092 7674 732 1632 732 3470 4477.209125641775 5
8390 740 72477 5454 740 1640 740 3510 8300.66959550805 5
325791 748 39952 5195 748 1648 748 3477 3425.5651482667076 5
226558 772 4076 10351 772 1672 772 3500 3310.9508067131283 5
37006 776 5469 4801 776 1676 776 3525 5761.925024964199 5
271487 792 2868 120297 792 1692 792 3529 4332.3388397823755 5
15841 797 57203 2656 797 1697 797 3554 6804.060102375097 5
87876 807 86231 9012 807 1707 807 3589 9816.394138282069 5
24446 821 35763 62123 821 1721 821 3880 43074.83252380736 5
185551 832 10058 9109 832 1732 832 3574 4989.896947934711 5
172604 849 11845 4362 849 1749 849 3633 10037.114161451173 5
90204 857 85092 17085 857 1757 857 3603 5455.188118442613 5
5588 862 109630 129879 862 1762 862 3925 43458.10880555535 5
220105 864 70348 3123 864 1764 864 3601 4439.608600308804 5
302229 870 130810 3128 870 1770 870 3602 3720.533376358644 5
85964 883 18640 6725 883 1783 883 3615 3777.9788655804196 5
300082 896 109482 18636 896 1796 896 3987 46918.5468328605 5
198763 915 3616 3124 915 1815 915 3648 3923.7310090669844 5
239067 924 100505 80295 924 1824 924 3665 4914.233385068821 5
