r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
218780 10 96590 2815 10 910 10 2764 6456.112006647432 5
166533 17 4757 5927 17 917 17 2762 5340.139669143017 5
64869 27 4104 4743 27 927 27 2757 3498.7393935774726 5
2743 35 65717 5218 35 935 35 2839 12394.327696850594 5
223429 42 7880 35959 42 942 42 2843 12030.95729530729 5
192392 47 18056 47464 47 947 47 2776 3447.214338058319 5
186843 53 10934 9903 53 953 53 2835 9748.17798976685 5
4280 55 3522 119887 55 955 55 2850 11386.392827035286 5
120442 70 85368 53534 70 970 70 2816 5415.005437801353 5
323022 80 4484 111240 80 980 80 2857 9138.008547674195 5
97551 94 4247 8088 94 994 94 2852 6886.369540626374 5
205589 100 1446 128753 100 1000 100 2888 10484.224629210325 5
279059 110 3139 4718 110 1010 110 2833 2731.4562468996546 5
66356 115 11304 7086 115 1015 115 2857 4997.410214016296 5
175792 126 85160 4250 126 1026 126 2941 13729.731941037911 5
156990 136 121454 5434 136 1036 136 2870 3997.7724113289737 5
254968 144 11384 3137 144 1044 144 2866 2597.5158357184664 5
284630 165 11195 9904 165 1065 165 2896 3613.5324341222013 5
270441 181 11304 120247 181 1081 181 2921 4702.359205246229 5
317413 183 12033 13231 183 1083 183 2922 4614.292454993855 5
55989 186 100384 6724 186 1086 186 2940 6467.422014859138 5
102398 189 11304 8316 189 1089 189 2921 3743.337624862167 5
89560 191 10170 15187 191 1091 191 2951 7162.0477656260155 5
13418 198 4100 10100 198 1098 198 2934 4271.111491417004 5
30815 205 50072 129339 205 1105 205 2971 7901.525608561623 5
269569 214 1431 130107 214 1114 214 2977 7539.18159259465 5
210942 238 1487 21553 238 1138 238 3119 21608.902088629045 5
125649 242 65806 3544 242 1142 242 2980 4504.522358812894 5
329660 246 6368 85426 246 1146 246 3010 7570.101758225499 5
58040 250 11441 14476 250 1150 250 3014 7570.518901187103 5
214083 256 85393 95437 256 1156 256 3015 7069.202848756415 5
260271 266 10281 96748 266 1166 266 3020 6360.941601995712 5
103838 272 3123 5568 272 1172 272 2991 2248.6441612772423 5
338040 274 11196 8236 274 1174 274 3060 10280.942565953936 5
58888 279 37005 4724 279 1179 279 3015 4226.74461071742 5
303993 281 2806 87636 281 1181 281 3031 5924.183073560062 5
277319 283 50053 10356 283 1183 283 3076 11051.436204842155 5
326542 291 104874 91492 291 1191 291 3041 5982.782491000121 5
37613 301 3703 10678 301 1201 301 3131 15550.19819474407 5
