r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
142714 3 62100 5546 3 903 3 3089 46302.758349375516 5
214608 12 74621 36208 12 912 12 2985 32724.78099565056 5
1595 32 13999 104058 32 932 32 2822 10687.25855943424 5
98205 50 4736 1462 50 950 50 2871 14514.586448025024 5
176180 72 14804 17237 72 972 72 2844 8558.03733066399 5
225032 78 35995 8079 78 978 78 2837 7062.500003008943 5
88275 85 70359 85393 85 985 85 2863 9304.267679651126 5
61723 92 10469 2160 92 992 92 2862 8382.603950461928 5
66975 107 35964 3385 107 1007 107 2921 13649.31400776551 5
73718 111 7091 130396 111 1011 111 2833 2588.117097299056 5
276639 120 35984 101209 120 1020 120 2915 11301.831697130561 5
287973 122 12303 11418 122 1022 122 2896 8862.810004463132 5
173783 124 100469 6367 124 1024 124 2891 7965.926506940459 5
340256 126 61942 39988 126 1026 126 3168 40980.92799109896 5
303905 128 104874 85488 128 1028 128 2871 5064.05867809985 5
46470 141 2654 11436 141 1041 141 2878 4325.752524302727 5
16237 144 4659 104606 144 1044 144 2925 9637.101812521429 5
26444 148 11300 11821 148 1048 148 2873 2981.208343406483 5
228095 153 51776 7086 153 1053 153 2885 3826.526785882206 5
307773 182 11844 35959 182 1082 182 3001 14269.085657045409 5
315248 188 8318 109603 188 1088 188 3249 43250.425264704936 5
93464 197 130810 12091 197 1097 197 2943 5403.672649503307 5
144541 201 109496 57580 201 1101 201 2957 6669.840568870588 5
101640 209 3124 65802 209 1109 209 2959 5961.411213158429 5
316817 219 5546 62147 219 1119 219 3310 46839.70982469419 5
167097 224 7797 115773 224 1124 224 2968 5225.047382747027 5
85106 237 7828 8916 237 1137 237 2981 5196.169534233487 5
156919 239 36016 7689 239 1139 239 3029 10721.238697647044 5
126766 247 82125 3616 247 1147 247 3338 46905.81240506261 5
136062 257 62170 2657 257 1157 257 3342 46085.23143667473 5
225703 264 5549 18627 264 1164 264 3003 4577.4495343861845 5
217925 272 8906 11401 272 1172 272 3020 5700.088988473916 5
337176 284 3510 95426 284 1184 284 3020 4256.258954527984 5
5935 290 66153 10049 290 1190 290 3030 4710.380439245807 5
27124 302 109713 37019 302 1202 302 3055 6257.743648269258 5
171735 308 85092 117811 308 1208 308 3040 3775.6569764568176 5
95515 313 91507 130699 313 1213 313 3047 4027.6106642117097 5
254885 322 6016 7965 322 1222 322 3110 10550.4099311636 5
6570 330 4104 43204 330 1230 330 3057 3212.271896774942 5
80872 334 4239 87661 334 1234 334 3056 2612.723515925133 5
135499 344 5194 6798 344 1244 344 3093 5834.801975202468 5
94097 347 7886 3123 347 1247 347 3073 3020.683658701837 5
329171 355 10853 11402 355 1255 355 3113 6846.071731914102 5
251056 359 4234 4735 359 1259 359 3089 3493.209684347518 5
127273 363 10422 12085 363 1263 363 3090 3177.7480538421164 5
7400 365 6229 87625 365 1265 365 3117 6147.524322017329 5
134227 370 3135 796 370 1270 370 3129 7047.155725534406 5
128509 378 15211 11670 378 1278 378 3193 13775.05671439447 5
110831 385 120292 14658 385 1285 385 3150 7732.491670669848 5
296308 394 13709 6798 394 1294 394 3146 6174.254587505024 5
150480 400 11199 77407 400 1300 400 3145 5345.458328627344 5
1062 411 3118 36189 411 1311 411 3132 2429.6965798919446 5
139297 423 100413 53531 423 1323 423 3170 5549.31624041232 5
136665 443 105053 130333 443 1343 443 3174 3687.9801229351588 5
258754 448 91534 35763 448 1348 448 3182 4079.8186407135345 5
117009 454 15531 87451 454 1354 454 3172 2111.948334074054 5
312354 456 12245 10275 456 1356 456 3178 2556.878797083577 5
53235 476 95434 7367 476 1376 476 3212 4241.27421435283 5
52056 498 11199 8931 498 1398 498 3236 4440.162940203847 5
315917 500 96984 7893 500 1400 500 3259 6996.899141356614 5
133112 503 5420 62122 503 1403 503 3570 43972.10426258456 5
19245 508 7348 6887 508 1408 508 3231 2669.984477331939 5
