r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
60130 3 11752 48311 3 903 3 2734 3683.1751776494098 5
258589 14 104328 40823 14 914 14 2736 2584.741962253828 5
176709 32 8065 1441 32 932 32 2783 6000.681840680112 5
152320 43 104705 3619 43 943 43 2783 4757.485164462579 5
235669 49 98615 129046 49 949 49 2881 15822.766154450723 5
331921 57 87663 17216 57 957 57 2776 2223.3530855572567 5
272916 72 78629 7647 72 972 72 2790 2046.630597909473 5
46232 78 15496 56482 78 978 78 2800 2630.7673383661026 5
44995 89 14773 4729 89 989 89 2821 3720.521118577871 5
316638 102 4739 85473 102 1002 102 2844 4951.028511055696 5
265190 104 7973 101211 104 1004 104 2824 2383.7246145255267 5
234443 108 14773 4063 108 1008 108 2836 3250.2723532294935 5
32585 135 11199 103578 135 1035 135 2876 4908.234790511841 5
150973 150 4234 9901 150 1050 150 2891 4825.7236496201285 5
148793 161 14795 5438 161 1061 161 2910 5878.96621164317 5
230725 166 2040 11775 166 1066 166 2984 14067.483693708 5
287812 173 45600 62141 173 1073 173 3266 47142.121560026084 5
239799 191 33994 5559 191 1091 191 3280 46605.9337993793 5
5816 194 4248 6725 194 1094 194 2912 2075.7166416121418 5
283726 196 4795 103790 196 1096 196 2926 3542.8017290147054 5
252277 207 5454 11509 207 1107 207 2928 2450.9891366738166 5
248089 214 5815 15111 214 1114 214 2934 2307.5103669980276 5
202581 219 87175 7737 219 1119 219 2965 5446.440243295458 5
158656 221 16909 131120 221 1121 221 2955 4079.703123988227 5
57150 226 44480 53536 226 1126 226 2947 2414.3618699709345 5
232228 232 33990 98625 232 1132 232 3240 36943.35270107229 5
171049 238 4831 100470 238 1138 238 2971 3945.2423573948768 5
2530 251 100472 95816 251 1151 251 2984 3889.366613652434 5
275611 256 121556 111723 256 1156 256 3339 45955.302901076124 5
98942 262 11400 48311 262 1162 262 3007 5342.542818545843 5
212107 269 12234 2822 269 1169 269 3023 6459.662958838291 5
310032 282 109482 121555 282 1182 282 3370 46544.0257181378 5
55031 291 62239 5526 291 1191 291 3372 45641.4044239926 5
39057 293 3367 10171 293 1193 293 3015 2524.7044395843127 5
215053 309 16865 91525 309 1209 309 3057 5699.649593970154 5
270114 315 87646 10281 315 1215 315 3060 5346.061318117751 5
