r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
114588 5 70345 62244 5 905 5 3088 45914.68673912126 5
221256 11 3117 7097 11 911 11 2752 4912.125617422956 5
111884 16 82125 115093 16 916 16 3193 57184.058439917266 5
175769 22 3139 12199 22 922 22 2828 12706.475782768446 5
12646 30 130810 124909 30 930 30 2764 4001.0833981042647 5
60358 60 6773 117283 60 960 60 2798 4448.839164147747 5
64845 62 130368 7685 62 962 62 2837 8894.450256295495 5
303186 64 104710 128217 64 964 64 2868 12462.907970452388 5
49778 70 10276 100509 70 970 70 2828 6918.2169966422725 5
10739 79 62208 104765 79 979 79 3166 46349.595640635765 5
135046 89 11439 7685 89 989 89 2847 6870.116761244517 5
193631 91 16703 11509 91 991 91 2860 8189.795535604313 5
313725 98 3114 6680 98 998 98 2893 11340.535073080408 5
55281 127 3123 5586 127 1027 127 2903 9086.268800243846 5
337996 129 4732 85468 129 1029 129 2883 6434.927517704658 5
183851 132 7646 6785 132 1032 132 2876 5168.848937747878 5
289212 153 6157 2130 153 1053 153 2902 5833.149737058955 5
83750 156 96983 2643 156 1056 156 2912 6615.872934929315 5
171269 158 4249 11195 158 1058 158 2889 3640.9196208581984 5
27171 191 36240 9438 191 1091 191 2918 3235.8597740569617 5
28720 195 36229 2720 195 1095 195 3003 12851.312644742204 5
237660 202 6954 91530 202 1102 202 2934 3781.720715264622 5
165312 217 7684 11943 217 1117 217 2938 2462.2345245240604 5
105546 219 12661 5614 219 1119 219 3023 12369.157757676585 5
143898 223 100358 16695 223 1123 223 2988 7728.377197241649 5
278574 225 8917 95434 225 1125 225 2961 4255.127613556757 5
75795 235 4106 8292 235 1135 235 3030 11282.676958497088 5
151209 243 105021 65761 243 1143 243 2992 5766.865171934115 5
230192 257 15627 1420 257 1157 257 2979 2591.3490685159795 5
249390 259 43345 13213 259 1159 259 3341 45756.95981608583 5
307804 268 11303 74049 268 1168 268 2999 3641.06722871377 5
272516 270 48780 5831 270 1170 270 3152 21782.277763767826 5
104834 280 95566 129338 280 1180 280 3010 3487.2377337351923 5
211591 293 62173 9889 293 1193 293 3390 47563.14888119247 5
17516 297 74136 11923 297 1197 297 3075 9281.629281981866 5
33573 307 5865 127444 307 1207 307 3027 2328.077081787739 5
117045 309 36227 129879 309 1209 309 3061 6232.800026192958 5
100613 322 16912 11435 322 1222 322 3044 2577.467631009733 5
234012 336 6792 62115 336 1236 336 3422 46308.29089952888 5
99780 343 77965 128272 343 1243 343 3106 7508.195782919483 5
8949 349 16032 4669 349 1249 349 3087 4460.097129153352 5
90423 365 85375 11960 365 1265 365 3114 5795.21589979073 5
79524 374 8236 3376 374 1274 374 3094 2374.4487708646566 5
243978 378 95353 91496 378 1278 378 3141 7468.019877826561 5
238314 390 8920 45598 390 1290 390 3125 4161.622938783871 5
68803 395 4795 12092 395 1295 395 3155 7147.312848020569 5
186793 408 10836 6777 408 1308 408 3133 2907.6968478343642 5
315936 415 50075 91492 415 1315 415 3180 7758.081110179798 5
169699 421 4102 11420 421 1321 421 3145 2866.208503226433 5
270398 426 35725 62142 426 1326 426 3461 40194.50597130748 5
