r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
1526 10 95431 91531 10 910 10 2763 6311.129618179676 5
324688 19 117657 5420 19 919 19 2752 3841.293256295562 5
35663 25 129800 125560 25 925 25 2753 3325.221371189854 5
103694 34 2822 95053 34 934 34 2779 5280.802668375358 5
216597 46 4744 129012 46 946 46 2768 2590.8656739738076 5
293478 55 6376 5559 55 955 55 2839 9983.899305377518 5
340210 65 33979 4995 65 965 65 3090 38966.19751919404 5
3362 73 36189 7685 73 973 73 2849 9085.608780330504 5
90948 81 12076 85454 81 981 81 2811 3495.9750647100195 5
87545 84 3114 87275 84 984 84 2817 3938.905474416532 5
101555 102 7650 3173 102 1002 102 2939 16328.18946989567 5
256203 119 44380 35971 119 1019 119 3191 44578.02155727777 5
159131 152 7787 18431 152 1052 152 2885 3874.518893446689 5
291189 155 107145 9903 155 1055 155 2903 5757.109185075095 5
5876 165 11304 44666 165 1065 165 2916 6036.152618642455 5
186667 170 3123 11926 170 1070 170 2941 8454.920044436494 5
228757 195 3133 127645 195 1095 195 2924 3363.4619501215448 5
254806 213 2656 12976 213 1113 213 2940 3226.2199749393544 5
40696 219 95363 130810 219 1119 219 2956 4424.439213365106 5
41390 235 11439 86208 235 1135 235 2961 3038.785853313269 5
34291 245 11440 91399 245 1145 245 3003 6865.085332043582 5
4239 261 2847 5774 261 1161 261 2979 2044.3674551444874 5
62827 263 87663 3619 263 1163 263 3005 4994.555743410764 5
202672 286 57921 11840 286 1186 286 3353 44009.470871149286 5
8079 289 123954 2662 289 1189 289 3050 7284.563270070864 5
235120 301 130823 10096 301 1201 301 3020 2263.1123965500315 5
213929 341 5196 98640 341 1241 341 3063 2597.959018004034 5
97368 364 11395 85431 364 1264 364 3099 4188.287900017134 5
30121 376 5194 9567 376 1276 376 3151 8935.926356901571 5
252922 383 6362 6928 383 1283 383 3134 6067.005166224105 5
226913 388 6081 11507 388 1288 388 3118 3509.4860050246343 5
299064 404 5546 5574 404 1304 404 3158 6456.631607485836 5
98131 413 7839 10165 413 1313 413 3163 5979.0852054190245 5
387 418 105013 129573 418 1318 418 3191 8656.507960557215 5
290458 453 5420 62171 453 1353 453 3512 43076.416038049014 5
