r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
1512 46141 10727 62124 46141 47041 46141 49225 46011.72480140678 5
39179 46146 4331 95044 46146 47046 46146 48863 2027.1097413381858 5
65423 46150 6638 62154 46150 47050 46150 49193 41083.06948280464 5
81811 46161 238 123624 46161 47061 46161 48987 15017.792577641707 5
115999 46169 36044 8316 46169 47069 46169 48972 12352.048788942466 5
292681 46178 53535 16356 46178 47078 46178 48901 2710.746076396808 5
151070 46184 72251 3749 46184 47084 46184 48930 5400.5289538005445 5
171141 46188 35031 62139 46188 47088 46188 48961 8738.674101763598 5
22176 46194 1453 13345 46194 47094 46194 48962 8128.121960245804 5
273493 46196 116441 3979 46196 47096 46196 48949 6310.897083743863 5
30633 46233 11397 8320 46233 47133 46233 48968 4102.132902049368 5
235108 46274 10053 10100 46274 47174 46274 49011 4382.767204051455 5
95406 46305 8089 104640 46305 47205 46305 49059 6366.504665062638 5
260155 46321 4110 2576 46321 47221 46321 49074 6344.773923573908 5
85701 46349 85393 2655 46349 47249 46349 49072 2663.8738026079595 5
145092 46393 14795 8091 46393 47293 46393 49148 6535.171070538965 5
242099 46400 85452 2412 46400 47300 46400 49143 5138.363681450741 5
242648 46418 47888 91512 46418 47318 46418 49220 12203.662672530598 5
48966 46486 12251 129903 46486 47386 46486 49212 3003.234006715329 5
64708 46488 65763 11840 46488 47388 46488 49226 4539.485984845619 5
192183 46523 55509 93803 46523 47423 46523 49320 11528.347815333886 5
35642 46536 3132 62147 46536 47436 46536 49622 46296.97528884504 5
156839 46597 1815 39950 46597 47497 46597 49373 9021.506527472506 5
53683 46628 7811 1879 46628 47528 46628 49371 5147.961450776661 5
301034 46647 11966 5195 46647 47547 46647 49368 2473.265526752529 5
2128 46673 2651 85125 46673 47573 46673 49432 7076.1737437480215 5
207439 46689 85468 8312 46689 47589 46689 49435 5510.555603156961 5
106868 46727 3376 96985 46727 47627 46727 49511 9962.22502127655 5
50583 46762 5561 11942 46762 47662 46762 49491 3475.420141144204 5
307669 46781 1756 91535 46781 47681 46781 49537 6616.595246643523 5
122608 46839 7784 6728 46839 47739 46839 49689 17906.9804422362 5
238199 46898 5573 2412 46898 47798 46898 49642 5263.879089327421 5
37408 46942 9439 2412 46942 47842 46942 49720 9323.156126961327 5
22177 46958 35996 65221 46958 47858 46958 49784 15114.511067382206 5
324664 46972 8944 3150 46972 47872 46972 49821 17879.60834144195 5
297664 47041 7968 6728 47041 47941 47041 49889 17755.100677024508 5
266451 47065 8870 11316 47065 47965 47065 49834 8255.020311316339 5
201972 47068 4104 62139 47068 47968 47068 50164 47492.80403574457 5
151071 47087 67530 9431 47087 47987 47087 49868 9683.939541718099 5
256807 47138 44482 130823 47138 48038 47138 49888 5988.449539628852 5
155681 47150 15561 57478 47150 48050 47150 49955 12594.60139595585 5
30634 47178 3144 3119 47178 48078 47178 49938 7085.9946922857425 5
116000 47211 8325 14797 47211 48111 47211 49957 5451.125916580504 5
215863 47220 67721 70330 47220 48120 47220 50048 15359.147879971977 5
92668 47258 5768 12983 47258 48158 47258 50012 6433.468519109817 5
85702 47291 10473 36318 47291 48191 47291 50022 3719.5674112921406 5
312293 47363 35762 12225 47363 48263 47363 50088 2918.8193059429473 5
284512 47386 8324 2412 47386 48286 47386 50133 5579.165204761818 5
294859 47503 125218 14796 47503 48403 47503 50222 2209.0406765850685 5
106163 47510 65218 3132 47510 48410 47510 50269 7010.851811046026 5
241342 47532 35944 44805 47532 48432 47532 50272 4716.398341199198 5
157442 47564 10472 85092 47564 48464 47564 50309 5316.961643092877 5
98112 47591 8090 3117 47591 48491 47591 50340 5777.066353795632 5
175687 47606 96387 48533 47606 48506 47606 50366 7126.00838688498 5
135984 47644 4010 62171 47644 48544 47644 50567 26657.404714760698 5
291956 47647 17104 14799 47647 48547 47647 50539 22923.1467914738 5
194942 47678 7688 4102 47678 48578 47678 50413 4158.305114833887 5
166392 47706 6215 4250 47706 48606 47706 50483 9186.678789742573 5
213183 47729 85377 130699 47729 48629 47729 50501 8608.756718807268 5
34276 47732 11372 100542 47732 48632 47732 50501 8254.950094758082 5
80022 47778 1818 87370 47778 48678 47778 50495 2031.0291281606424 5
72275 47854 7807 2130 47854 48754 47854 50608 6457.221676788373 5
243245 47884 6792 112364 47884 48784 47884 50623 4580.285258888502 5
320938 47933 36303 71891 47933 48833 47933 50829 23512.702883106384 5
113161 47941 53541 14928 47941 48841 47941 50676 4177.836925695848 5
292682 47979 14799 6728 47979 48879 47979 50845 19828.563326744104 5
260156 48007 65763 96985 48007 48907 48007 50742 4088.203751601135 5
299747 48034 13213 130911 48034 48934 48034 50755 2505.7744480532097 5
136580 48055 6366 11509 48055 48955 48055 50818 7527.824666099752 5
291169 48075 2983 5430 48075 48975 48075 50828 6260.139462371808 5
174374 48114 36042 3114 48114 49014 48114 50928 13594.70781143098 5
169568 48140 8065 11435 48140 49040 48140 50879 4603.192075397682 5
252908 48189 11964 3116 48189 49089 48189 50912 2754.3754800609595 5
3345 48196 64175 3118 48196 49096 48196 50930 3969.732211240576 5
83631 48219 2655 11509 48219 49119 48219 50991 8553.67663510312 5
263813 48264 85416 130699 48264 49164 48264 51066 12199.102787122512 5
242100 48286 85455 100434 48286 49186 48286 51052 7903.896797823677 5
250135 48293 100405 7104 48293 49193 48293 51035 4985.022889836605 5
226898 48320 10460 10281 48320 49220 48320 51063 5108.164866067459 5
236238 48352 7881 7267 48352 49252 48352 51081 3472.2230864034686 5
80779 48387 12702 11670 48387 49287 48387 51115 3283.908391196415 5
156840 48396 85388 47552 48396 49296 48396 51196 11952.195413888629 5
116001 48407 3145 104878 48407 49307 48407 51174 7936.245758872864 5
98595 48423 3526 11509 48423 49323 48423 51229 12664.167289303763 5
73617 48466 3524 105052 48466 49366 48466 51254 10501.04201692199 5
221101 48520 13217 91515 48520 49420 48520 51281 7273.2926242541635 5
214537 48540 54866 57198 48540 49440 48540 51309 8245.748442490394 5
309257 48544 16578 36305 48544 49444 48544 51271 3182.7020682743787 5
138518 48567 95542 11752 48567 49467 48567 51291 2807.537282463409 5
243246 48608 73370 5292 48608 49508 48608 51461 18302.911691867754 5
206704 48630 6367 15531 48630 49530 48630 51359 3447.9201659521646 5
282731 48652 4595 62121 48652 49552 48652 51705 42326.03586104027 5
3346 48698 12076 100510 48698 49598 48698 51417 2216.5546724150854 5
313190 48705 18930 3137 48705 49605 48705 51438 3925.618653337525 5
250136 48744 8328 13214 48744 49644 48744 51485 4835.417518662232 5
259375 48785 64266 100434 48785 49685 48785 51550 7686.639937864541 5
103188 48805 124638 3119 48805 49705 48805 51543 4441.747403721221 5
